altitude,humidity,id,latitude,longitude,pressure,temperature,time_humidity,time_pressure,time_temperature,timezone
189.0,51.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.7,22.7,2019-09-13 12:59:44,2019-09-13 13:00:04,2019-09-13 12:59:44,Europe/Moscow
189.0,51.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.2,23.1,2019-09-13 13:29:39,2019-09-13 13:30:15,2019-09-13 13:29:39,Europe/Moscow
189.0,51.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1016.8,22.6,2019-09-13 14:30:18,2019-09-13 14:30:36,2019-09-13 14:30:18,Europe/Moscow
189.0,51.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1016.4,21.5,2019-09-13 15:30:58,2019-09-13 15:30:59,2019-09-13 15:30:58,Europe/Moscow
189.0,52.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1015.4,20.8,2019-09-13 16:30:46,2019-09-13 16:31:19,2019-09-13 16:30:46,Europe/Moscow
189.0,53.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1015.7,20.8,2019-09-13 17:00:40,2019-09-13 17:01:31,2019-09-13 17:00:40,Europe/Moscow
189.0,53.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1015.6,20.5,2019-09-13 17:21:11,2019-09-13 17:21:38,2019-09-13 17:21:11,Europe/Moscow
189.0,54.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1015.2,19.9,2019-09-13 17:51:05,2019-09-13 17:51:50,2019-09-13 17:51:05,Europe/Moscow
189.0,55.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1014.9,19.6,2019-09-13 18:21:50,2019-09-13 18:22:00,2019-09-13 18:21:50,Europe/Moscow
189.0,55.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1014.4,19.4,2019-09-13 18:51:44,2019-09-13 18:52:13,2019-09-13 18:51:44,Europe/Moscow
189.0,56.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1013.7,19.2,2019-09-13 19:21:39,2019-09-13 19:22:24,2019-09-13 19:21:39,Europe/Moscow
189.0,56.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1013.1,19.1,2019-09-13 19:52:25,2019-09-13 19:52:35,2019-09-13 19:52:25,Europe/Moscow
189.0,57.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1013.1,18.6,2019-09-13 20:27:26,2019-09-13 20:27:46,2019-09-13 20:27:26,Europe/Moscow
189.0,58.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1012.5,18.0,2019-09-13 21:00:45,2019-09-13 21:01:11,2019-09-13 21:00:45,Europe/Moscow
189.0,59.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1012.0,17.6,2019-09-13 21:30:40,2019-09-13 21:31:25,2019-09-13 21:30:40,Europe/Moscow
189.0,59.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1011.1,17.5,2019-09-13 21:51:10,2019-09-13 21:51:32,2019-09-13 21:51:10,Europe/Moscow
189.0,59.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1010.9,17.5,2019-09-13 22:31:19,2019-09-13 22:31:47,2019-09-13 22:31:19,Europe/Moscow
189.0,59.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1010.1,17.5,2019-09-13 22:51:49,2019-09-13 22:51:54,2019-09-13 22:51:49,Europe/Moscow
189.0,60.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1009.9,17.4,2019-09-13 23:21:44,2019-09-13 23:22:05,2019-09-13 23:21:44,Europe/Moscow
189.0,61.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1009.8,17.3,2019-09-13 23:51:38,2019-09-13 23:52:15,2019-09-13 23:51:38,Europe/Moscow
189.0,62.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1009.4,17.1,2019-09-14 00:22:24,2019-09-14 00:22:27,2019-09-14 00:22:24,Europe/Moscow
189.0,64.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1009.4,16.8,2019-09-14 00:52:17,2019-09-14 00:52:38,2019-09-14 00:52:17,Europe/Moscow
189.0,65.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1009.1,16.8,2019-09-14 01:22:12,2019-09-14 01:22:49,2019-09-14 01:22:12,Europe/Moscow
189.0,67.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1009.3,16.2,2019-09-14 02:22:52,2019-09-14 02:23:11,2019-09-14 02:22:52,Europe/Moscow
189.0,68.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1009.6,15.8,2019-09-14 02:52:45,2019-09-14 02:53:22,2019-09-14 02:52:45,Europe/Moscow
189.0,67.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1010.0,14.8,2019-09-14 03:23:31,2019-09-14 03:23:33,2019-09-14 03:23:31,Europe/Moscow
189.0,66.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1010.4,14.1,2019-09-14 03:53:25,2019-09-14 03:53:44,2019-09-14 03:53:25,Europe/Moscow
189.0,66.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1010.2,14.4,2019-09-14 04:23:20,2019-09-14 04:23:55,2019-09-14 04:23:20,Europe/Moscow
189.0,66.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1011.1,14.7,2019-09-14 05:23:59,2019-09-14 05:24:17,2019-09-14 05:23:59,Europe/Moscow
189.0,64.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1011.9,15.4,2019-09-14 06:24:39,2019-09-14 06:24:39,2019-09-14 06:24:39,Europe/Moscow
189.0,64.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1012.1,15.2,2019-09-14 06:54:32,2019-09-14 06:54:49,2019-09-14 06:54:32,Europe/Moscow
189.0,70.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1012.5,13.8,2019-09-14 07:24:27,2019-09-14 07:24:59,2019-09-14 07:24:27,Europe/Moscow
189.0,69.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1013.0,15.2,2019-09-14 07:54:21,2019-09-14 07:55:11,2019-09-14 07:54:21,Europe/Moscow
189.0,65.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1013.4,16.9,2019-09-14 08:25:07,2019-09-14 08:25:21,2019-09-14 08:25:07,Europe/Moscow
189.0,59.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1013.7,16.8,2019-09-14 08:55:00,2019-09-14 08:55:31,2019-09-14 08:55:00,Europe/Moscow
189.0,59.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1013.9,17.2,2019-09-14 09:24:56,2019-09-14 09:25:43,2019-09-14 09:24:56,Europe/Moscow
189.0,53.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1014.4,17.8,2019-09-14 10:55:28,2019-09-14 10:56:16,2019-09-14 10:55:28,Europe/Moscow
189.0,50.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1013.9,17.1,2019-09-14 11:26:14,2019-09-14 11:26:28,2019-09-14 11:26:14,Europe/Moscow
189.0,50.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1014.8,16.1,2019-09-14 12:26:03,2019-09-14 12:26:52,2019-09-14 12:26:03,Europe/Moscow
189.0,51.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1014.6,16.0,2019-09-14 12:56:48,2019-09-14 12:57:03,2019-09-14 12:56:48,Europe/Moscow
189.0,57.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1015.3,14.6,2019-09-14 14:27:22,2019-09-14 14:27:38,2019-09-14 14:27:22,Europe/Moscow
189.0,56.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1015.6,14.4,2019-09-14 14:57:17,2019-09-14 14:57:49,2019-09-14 14:57:17,Europe/Moscow
189.0,56.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1015.8,13.7,2019-09-14 15:27:11,2019-09-14 15:28:01,2019-09-14 15:27:11,Europe/Moscow
189.0,69.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1016.1,6.7,2019-09-24 13:44:56,2019-09-24 13:45:41,2019-09-24 13:44:56,Europe/Moscow
189.0,69.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1016.7,6.8,2019-09-24 13:55:11,2019-09-24 13:55:44,2019-09-24 13:55:11,Europe/Moscow
189.0,68.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1016.7,6.7,2019-09-24 14:25:05,2019-09-24 14:25:54,2019-09-24 14:25:05,Europe/Moscow
189.0,67.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1016.7,6.2,2019-09-24 14:55:50,2019-09-24 14:56:05,2019-09-24 14:55:50,Europe/Moscow
189.0,68.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1016.4,6.1,2019-09-24 15:25:45,2019-09-24 15:26:17,2019-09-24 15:25:45,Europe/Moscow
189.0,68.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1016.9,6.1,2019-09-24 15:55:39,2019-09-24 15:56:29,2019-09-24 15:55:39,Europe/Moscow
189.0,68.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.0,6.1,2019-09-24 16:26:24,2019-09-24 16:26:39,2019-09-24 16:26:24,Europe/Moscow
189.0,68.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.2,5.8,2019-09-24 16:56:19,2019-09-24 16:56:52,2019-09-24 16:56:19,Europe/Moscow
189.0,68.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.4,5.8,2019-09-24 17:26:13,2019-09-24 17:27:02,2019-09-24 17:26:13,Europe/Moscow
189.0,68.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.4,5.9,2019-09-24 17:56:58,2019-09-24 17:57:13,2019-09-24 17:56:58,Europe/Moscow
189.0,68.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.2,5.4,2019-09-24 18:56:46,2019-09-24 18:57:35,2019-09-24 18:56:46,Europe/Moscow
189.0,68.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.4,5.4,2019-09-24 19:27:32,2019-09-24 19:27:46,2019-09-24 19:27:32,Europe/Moscow
189.0,68.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.2,5.3,2019-09-24 19:57:26,2019-09-24 19:57:57,2019-09-24 19:57:26,Europe/Moscow
189.0,68.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.5,5.3,2019-09-24 20:27:20,2019-09-24 20:28:08,2019-09-24 20:27:20,Europe/Moscow
189.0,68.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.5,5.3,2019-09-24 20:58:07,2019-09-24 20:58:21,2019-09-24 20:58:07,Europe/Moscow
189.0,68.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.0,5.3,2019-09-24 21:28:00,2019-09-24 21:28:32,2019-09-24 21:28:00,Europe/Moscow
189.0,68.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.7,5.3,2019-09-24 21:57:54,2019-09-24 21:58:42,2019-09-24 21:57:54,Europe/Moscow
189.0,68.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.8,5.3,2019-09-24 22:28:39,2019-09-24 22:28:54,2019-09-24 22:28:39,Europe/Moscow
189.0,69.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.8,5.1,2019-09-24 23:28:28,2019-09-24 23:29:16,2019-09-24 23:28:28,Europe/Moscow
189.0,69.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.8,5.1,2019-09-24 23:59:13,2019-09-24 23:59:27,2019-09-24 23:59:13,Europe/Moscow
189.0,69.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.9,5.1,2019-09-25 00:29:07,2019-09-25 00:29:38,2019-09-25 00:29:07,Europe/Moscow
189.0,69.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.4,5.1,2019-09-25 00:59:02,2019-09-25 00:59:49,2019-09-25 00:59:02,Europe/Moscow
189.0,69.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.9,5.1,2019-09-25 01:22:06,2019-09-25 01:22:06,2019-09-25 01:22:06,Europe/Moscow
189.0,69.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1018.0,5.0,2019-09-25 01:52:00,2019-09-25 01:52:16,2019-09-25 01:52:00,Europe/Moscow
189.0,70.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.8,5.0,2019-09-25 02:21:55,2019-09-25 02:22:27,2019-09-25 02:21:55,Europe/Moscow
189.0,70.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1018.0,5.0,2019-09-25 02:51:49,2019-09-25 02:52:38,2019-09-25 02:51:49,Europe/Moscow
189.0,70.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1018.0,5.0,2019-09-25 03:22:35,2019-09-25 03:22:49,2019-09-25 03:22:35,Europe/Moscow
189.0,71.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1018.0,4.9,2019-09-25 03:52:28,2019-09-25 03:52:59,2019-09-25 03:52:28,Europe/Moscow
189.0,71.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.6,5.1,2019-09-25 04:22:23,2019-09-25 04:23:10,2019-09-25 04:22:23,Europe/Moscow
189.0,71.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1018.5,5.5,2019-09-25 04:53:08,2019-09-25 04:53:20,2019-09-25 04:53:08,Europe/Moscow
189.0,71.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1018.5,6.0,2019-09-25 05:23:02,2019-09-25 05:23:31,2019-09-25 05:23:02,Europe/Moscow
189.0,70.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1018.6,6.3,2019-09-25 05:52:55,2019-09-25 05:53:41,2019-09-25 05:52:55,Europe/Moscow
189.0,70.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1018.7,6.6,2019-09-25 06:23:42,2019-09-25 06:23:52,2019-09-25 06:23:42,Europe/Moscow
189.0,70.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1018.7,6.9,2019-09-25 06:53:36,2019-09-25 06:54:03,2019-09-25 06:53:36,Europe/Moscow
189.0,69.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1018.2,7.5,2019-09-25 07:23:31,2019-09-25 07:24:15,2019-09-25 07:23:31,Europe/Moscow
189.0,68.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1018.8,7.6,2019-09-25 07:54:16,2019-09-25 07:54:25,2019-09-25 07:54:16,Europe/Moscow
189.0,65.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1018.7,8.4,2019-09-25 08:24:09,2019-09-25 08:24:35,2019-09-25 08:24:09,Europe/Moscow
189.0,63.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1018.5,9.1,2019-09-25 08:54:04,2019-09-25 08:54:46,2019-09-25 08:54:04,Europe/Moscow
189.0,61.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1018.7,9.5,2019-09-25 09:24:49,2019-09-25 09:24:58,2019-09-25 09:24:49,Europe/Moscow
189.0,60.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1018.5,9.4,2019-09-25 09:59:00,2019-09-25 09:59:29,2019-09-25 09:59:00,Europe/Moscow
189.0,59.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1018.1,9.3,2019-09-25 10:28:55,2019-09-25 10:29:40,2019-09-25 10:28:55,Europe/Moscow
189.0,58.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1018.1,8.5,2019-09-25 10:59:39,2019-09-25 10:59:50,2019-09-25 10:59:39,Europe/Moscow
189.0,58.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1018.8,8.7,2019-09-25 11:29:34,2019-09-25 11:30:01,2019-09-25 11:29:34,Europe/Moscow
189.0,59.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1018.5,8.4,2019-09-25 11:59:28,2019-09-25 12:00:12,2019-09-25 11:59:28,Europe/Moscow
189.0,60.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1018.6,7.9,2019-09-25 12:30:13,2019-09-25 12:30:22,2019-09-25 12:30:13,Europe/Moscow
189.0,61.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.8,7.5,2019-09-25 13:00:08,2019-09-25 13:00:34,2019-09-25 13:00:08,Europe/Moscow
189.0,62.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1018.3,7.3,2019-09-25 13:30:02,2019-09-25 13:30:44,2019-09-25 13:30:02,Europe/Moscow
189.0,64.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1018.0,7.0,2019-09-25 14:00:47,2019-09-25 14:00:55,2019-09-25 14:00:47,Europe/Moscow
189.0,65.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.4,7.0,2019-09-25 14:30:42,2019-09-25 14:31:06,2019-09-25 14:30:42,Europe/Moscow
189.0,65.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.7,7.0,2019-09-25 15:00:36,2019-09-25 15:01:18,2019-09-25 15:00:36,Europe/Moscow
189.0,67.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.8,6.7,2019-09-25 15:31:21,2019-09-25 15:31:27,2019-09-25 15:31:21,Europe/Moscow
189.0,68.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.9,6.4,2019-09-25 16:01:15,2019-09-25 16:01:38,2019-09-25 16:01:15,Europe/Moscow
189.0,69.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.9,6.3,2019-09-25 16:21:46,2019-09-25 16:21:46,2019-09-25 16:21:46,Europe/Moscow
189.0,70.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1018.0,6.2,2019-09-25 16:51:39,2019-09-25 16:51:55,2019-09-25 16:51:39,Europe/Moscow
189.0,73.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.9,5.9,2019-09-25 17:21:35,2019-09-25 17:22:07,2019-09-25 17:21:35,Europe/Moscow
189.0,74.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.9,5.8,2019-09-25 17:51:28,2019-09-25 17:52:16,2019-09-25 17:51:28,Europe/Moscow
189.0,75.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.8,5.8,2019-09-25 18:52:07,2019-09-25 18:52:38,2019-09-25 18:52:07,Europe/Moscow
189.0,75.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.6,5.9,2019-09-25 19:22:02,2019-09-25 19:22:50,2019-09-25 19:22:02,Europe/Moscow
189.0,75.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.2,5.9,2019-09-25 19:52:48,2019-09-25 19:53:02,2019-09-25 19:52:48,Europe/Moscow
189.0,75.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.1,5.8,2019-09-25 20:22:41,2019-09-25 20:23:11,2019-09-25 20:22:41,Europe/Moscow
189.0,76.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.7,5.8,2019-09-25 20:52:36,2019-09-25 20:53:24,2019-09-25 20:52:36,Europe/Moscow
189.0,76.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.8,5.8,2019-09-25 21:23:22,2019-09-25 21:23:35,2019-09-25 21:23:22,Europe/Moscow
189.0,76.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.9,5.7,2019-09-25 22:03:31,2019-09-25 22:03:48,2019-09-25 22:03:31,Europe/Moscow
189.0,76.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.4,5.7,2019-09-25 22:23:10,2019-09-25 22:23:56,2019-09-25 22:23:10,Europe/Moscow
189.0,76.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.1,5.7,2019-09-25 22:53:56,2019-09-25 22:54:07,2019-09-25 22:53:56,Europe/Moscow
189.0,76.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.1,5.7,2019-09-25 23:23:49,2019-09-25 23:24:16,2019-09-25 23:23:49,Europe/Moscow
189.0,77.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.6,5.8,2019-09-25 23:53:43,2019-09-25 23:54:27,2019-09-25 23:53:43,Europe/Moscow
189.0,77.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1016.9,5.8,2019-09-26 00:24:29,2019-09-26 00:24:38,2019-09-26 00:24:29,Europe/Moscow
189.0,77.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.6,5.8,2019-09-26 00:54:24,2019-09-26 00:54:50,2019-09-26 00:54:24,Europe/Moscow
189.0,77.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.7,5.8,2019-09-26 01:24:17,2019-09-26 01:24:59,2019-09-26 01:24:17,Europe/Moscow
189.0,77.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.5,5.8,2019-09-26 01:55:03,2019-09-26 01:55:10,2019-09-26 01:55:03,Europe/Moscow
189.0,77.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.2,5.9,2019-09-26 02:24:56,2019-09-26 02:25:20,2019-09-26 02:24:56,Europe/Moscow
189.0,77.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1016.9,5.9,2019-09-26 02:54:52,2019-09-26 02:55:32,2019-09-26 02:54:52,Europe/Moscow
189.0,77.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1016.5,6.0,2019-09-26 03:25:37,2019-09-26 03:25:42,2019-09-26 03:25:37,Europe/Moscow
189.0,77.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.0,6.0,2019-09-26 03:55:31,2019-09-26 03:55:52,2019-09-26 03:55:31,Europe/Moscow
189.0,76.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.1,6.0,2019-09-26 04:25:25,2019-09-26 04:26:03,2019-09-26 04:25:25,Europe/Moscow
189.0,76.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.1,6.0,2019-09-26 04:56:11,2019-09-26 04:56:13,2019-09-26 04:56:11,Europe/Moscow
189.0,76.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.2,6.3,2019-09-26 05:26:04,2019-09-26 05:26:23,2019-09-26 05:26:04,Europe/Moscow
189.0,75.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.2,6.8,2019-09-26 05:55:59,2019-09-26 05:56:34,2019-09-26 05:55:59,Europe/Moscow
189.0,74.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.5,8.4,2019-09-26 06:56:39,2019-09-26 06:56:55,2019-09-26 06:56:39,Europe/Moscow
189.0,72.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.5,9.1,2019-09-26 07:26:32,2019-09-26 07:27:05,2019-09-26 07:26:32,Europe/Moscow
189.0,71.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1016.9,9.9,2019-09-26 07:56:27,2019-09-26 07:57:16,2019-09-26 07:56:27,Europe/Moscow
189.0,69.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.2,9.5,2019-09-26 08:27:12,2019-09-26 08:27:27,2019-09-26 08:27:12,Europe/Moscow
189.0,68.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1017.1,9.7,2019-09-26 08:57:07,2019-09-26 08:57:39,2019-09-26 08:57:07,Europe/Moscow
189.0,65.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1016.6,10.4,2019-09-26 09:57:47,2019-09-26 09:58:03,2019-09-26 09:57:47,Europe/Moscow
189.0,63.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1016.4,11.0,2019-09-26 10:27:40,2019-09-26 10:28:13,2019-09-26 10:27:40,Europe/Moscow
189.0,62.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1016.1,11.7,2019-09-26 10:57:35,2019-09-26 10:58:25,2019-09-26 10:57:35,Europe/Moscow
189.0,60.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1015.9,12.2,2019-09-26 11:28:21,2019-09-26 11:28:38,2019-09-26 11:28:21,Europe/Moscow
189.0,59.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1015.6,12.4,2019-09-26 11:58:14,2019-09-26 11:58:49,2019-09-26 11:58:14,Europe/Moscow
189.0,58.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1015.5,12.4,2019-09-26 12:29:00,2019-09-26 12:29:00,2019-09-26 12:29:00,Europe/Moscow
189.0,57.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1015.2,12.1,2019-09-26 12:58:54,2019-09-26 12:59:13,2019-09-26 12:58:54,Europe/Moscow
189.0,57.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1015.3,11.4,2019-09-26 13:28:48,2019-09-26 13:29:23,2019-09-26 13:28:48,Europe/Moscow
189.0,57.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1015.2,11.0,2019-09-26 13:59:34,2019-09-26 13:59:36,2019-09-26 13:59:34,Europe/Moscow
189.0,57.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1015.1,10.7,2019-09-26 14:29:28,2019-09-26 14:29:46,2019-09-26 14:29:28,Europe/Moscow
189.0,57.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1015.2,10.2,2019-09-26 14:59:21,2019-09-26 14:59:56,2019-09-26 14:59:21,Europe/Moscow
189.0,57.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1015.1,9.8,2019-09-26 15:30:08,2019-09-26 15:30:08,2019-09-26 15:30:08,Europe/Moscow
189.0,58.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1015.1,9.4,2019-09-26 16:00:01,2019-09-26 16:00:19,2019-09-26 16:00:01,Europe/Moscow
189.0,58.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1015.1,9.1,2019-09-26 16:29:56,2019-09-26 16:30:31,2019-09-26 16:29:56,Europe/Moscow
189.0,59.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1015.4,8.9,2019-09-26 17:00:40,2019-09-26 17:00:41,2019-09-26 17:00:40,Europe/Moscow
189.0,60.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1015.3,8.5,2019-09-26 17:30:36,2019-09-26 17:30:53,2019-09-26 17:30:36,Europe/Moscow
189.0,60.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1015.3,7.9,2019-09-26 18:00:29,2019-09-26 18:01:03,2019-09-26 18:00:29,Europe/Moscow
189.0,61.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1014.8,7.6,2019-09-26 18:30:24,2019-09-26 18:31:15,2019-09-26 18:30:24,Europe/Moscow
189.0,62.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1015.4,7.3,2019-09-26 19:01:09,2019-09-26 19:01:27,2019-09-26 19:01:09,Europe/Moscow
189.0,62.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1014.8,7.2,2019-09-26 19:20:49,2019-09-26 19:21:34,2019-09-26 19:20:49,Europe/Moscow
189.0,63.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1015.3,7.0,2019-09-26 19:51:34,2019-09-26 19:51:46,2019-09-26 19:51:34,Europe/Moscow
189.0,63.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1015.5,6.7,2019-09-26 20:21:29,2019-09-26 20:21:58,2019-09-26 20:21:29,Europe/Moscow
189.0,64.0,70:ee:50:00:8e:1a,55.68316,37.56675999999993,1015.5,6.6,2019-09-26 20:51:22,2019-09-26 20:52:08,2019-09-26 20:51:22,Europe/Moscow
